id,exam_family,test_code,section,domain,skill,subskill,difficulty,time_target_seconds,stem,options_json,correct_key,solution_markdown,wrong_explanations_json,created_at
d5cdfe0d-0521-4878-9e53-28fbb8ecfcd2,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,6,60,"Hypothesis 1: Extinction occurred via a sudden atmospheric heating event lasting less than 100 years. Hypothesis 2: Extinction occurred due to gradual sea-level changes over 100,000 years. What is the primary difference in the timescales proposed?","{""A"": ""Hypothesis 1 assumes the atmosphere was relevant; Hypothesis 2 does not."", ""B"": ""Hypothesis 1 focuses on physical impact; Hypothesis 2 focuses on biological decay."", ""C"": ""Hypothesis 1 posits a sudden event (100 years); Hypothesis 2 posits a gradual event (100,000 years)."", ""D"": ""Both hypotheses assume the change took millions of years.""}",C,"The fundamental difference described is the timescale: Hypothesis 1 is catastrophic and sudden, while Hypothesis 2 is gradual and uniformitarian.","{""A"": ""Both likely consider atmospheric or environmental effects."", ""B"": ""The prompt specifies 'atmospheric heating' vs 'sea-level changes', but the contrast in the options focuses on the duration."", ""D"": ""Incorrect, as the lengths are specified as 100 and 100,000 years.""}",2026-06-27 08:06:09.396009+00
7e787aaa-bf45-4c68-a5b0-b392f7140b96,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,8,75,Hypothesis 1: The extinction was caused by a single impact. Hypothesis 2: The extinction was caused by gradual climate change. Evidence that the impact occurred at the exact moment of the extinction would most strongly support which hypothesis?,"{""A"": ""The impact occurred exactly 66.0 million years ago, coinciding with the extinction."", ""B"": ""The impact occurred 300,000 years before the extinction."", ""C"": ""The impact occurred in the ocean rather than on land."", ""D"": ""Chemical analysis shows the impactor was a carbonaceous chondrite.""}",A,"In scientific debates about cause-and-effect, temporal alignment is crucial. If the impact occurred 300,000 years before the extinction (Choice B), Hypothesis 1 (the impact caused the extinction) is severely weakened. Precise synchronization (Choice A) is the strongest support.","{""B"": ""This would decouple the impact from the extinction, supporting Hypothesis 2 instead."", ""C"": ""Location doesn't necessarily determine the timing/causality as clearly as the dates."", ""D"": ""This identifies the type of object but doesn't address the cause-effect timing.""}",2026-06-27 08:06:09.396009+00
62dac05a-c282-4f4c-b999-f808b7345678,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,5,70,"Suppose Hypothesis 1 states that a single asteroid caused a global dust cloud, and Hypothesis 2 states that several smaller impacts caused regional climate shifts. Which evidence would BEST support Hypothesis 1?","{""A"": ""The presence of high levels of iridium in the clay layer."", ""B"": ""The localized nature of the debris field."", ""C"": ""The absence of global cooling signs."", ""D"": ""A global layer of iridium found similarly across all continents.""}",D,"Hypothesis 1 suggests a global catastrophe from one event. A global iridium layer suggests the dust from an asteroid (rich in iridium) circled the entire planet, supporting a worldwide event rather than a localized one.","{""A"": ""While iridium is good, the word 'global' in alternative D makes it a stronger match for the global claim in the stem."", ""B"": ""Localized debris would favor Hypothesis 2."", ""C"": ""Hypothesis 1 implies cooling due to dust blocking the sun; absence would weaken it.""}",2026-06-27 08:06:09.396009+00
43611aa1-1af3-488a-9181-a637ac4e3c02,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,7,80,"In the debate regarding the mass extinction at the K-Pg boundary, Hypothesis 1 attributes the extinction to a single massive impact, while Hypothesis 2 attributes it to massive volcanic eruptions. Which of the following findings would most strongly support Hypothesis 1 over Hypothesis 2?","{""A"": ""The discovery of low-pressure quartz crystals at the site."", ""B"": ""The discovery of shocked quartz, which only forms under extreme pressure."", ""C"": ""The presence of volcanic ash layers near the impact site."", ""D"": ""Measurements showing that the crater depth is shallower than expected.""}",B,"Hypothesis 1 relies on a high-energy impact event. Shocked quartz is a definitive indicator of the extreme pressures associated with hypervelocity impacts, supporting the single-large-impactor theory over volcanic or low-energy theories.","{""A"": ""Low-pressure quartz would not indicate an impact event."", ""C"": ""Volcanic ash would support Hypothesis 2 (volcanism), not Hypothesis 1."", ""D"": ""A shallow crater depth doesn't specifically favor an impact over volcanism and might even weaken the impact argument.""}",2026-06-27 08:06:09.396009+00
299d64db-0196-4607-83a2-827d6d13a211,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,6,65,"Two scientists debate the origin of the Chicxulub crater. Scientist 1 (Hypothesis 1) argues for a single asteroid impact, while Scientist 2 (Hypothesis 2) argues for a comet fragment shower. Which of these hypotheses, if either, suggests an extraterrestrial origin for the crater?","{""A"": ""Hypothesis 1 only"", ""B"": ""Hypothesis 2 only"", ""C"": ""Both Hypothesis 1 and Hypothesis 2"", ""D"": ""Neither Hypothesis 1 nor Hypothesis 2""}",C,"Hypothesis 1 states that the crater was formed by a single massive impactor, while Hypothesis 2 states it was formed by a cluster of smaller meteoroids striking simultaneously. Both hypotheses agree that the source of the formation was extraterrestrial impact.","{""A"": ""Incorrect because Hypothesis 2 also posits an extraterrestrial origin (comet fragments)."", ""B"": ""Incorrect because Hypothesis 1 also posits an extraterrestrial origin (asteroid)."", ""D"": ""Incorrect because both scientists agree the object came from space.""}",2026-06-27 08:06:09.396009+00
a52b9c0c-6337-4999-8c09-e30f582abc28,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,8,100,Scientist 1 claims an asteroid impact caused the extinction. Scientist 1b claims the asteroid impact was so massive that it triggered the Deccan Traps volcanic eruptions through seismic shock. How does Scientist 1b’s view differ from Scientist 1’s?,"{""A"": ""Scientist 1 believes the impact caused the extinction; Scientist 1b believes the impact caused Scientist 2’s volcanoes."", ""B"": ""Scientist 1 believes in volcanoes; Scientist 1b believes in asteroids."", ""C"": ""Scientist 1 believes in gradual change; Scientist 1b believes in sudden change."", ""D"": ""There is no difference; they are the same hypothesis.""}",A,"Scientist 1 claims the asteroid *is* the cause. Scientist 1b adds a layers of complexity: the asteroid impact was so large that the seismic waves traveled through the Earth and triggered the volcanic eruptions on the opposite side of the planet. Thus, the impact is the 'cause of the cause.' choice A captures this distinction.","{""B"": ""Reverses the scientists."", ""C"": ""Both represent relatively sudden triggers compared to standard uniformitarianism."", ""D"": ""They differ in the mechanism—one is direct (dust cloud), the other is indirect (triggering volcanoes).""}",2026-06-27 08:05:52.098226+00
106225be-276a-4ebc-a9bc-f511814127e2,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,5,60,A third scientist proposes that the extinction was caused by the combined effects of the asteroid impact (Scientist 1) and the volcanic activity (Scientist 2). What is an essential assumption of this third scientist's hypothesis?,"{""A"": ""The asteroid must have been large enough to cause global extinctions."", ""B"": ""The volcanic eruptions must have lasted at least 1,000 years."", ""C"": ""The asteroid impact and the volcanic eruptions occurred at approximately the same time."", ""D"": ""The dinosaurs were already extinct before the asteroid hit.""}",C,"If both events are proposed as 'joint causes' for the same extinction event, the most basic logical requirement is that they happened at roughly the same time (geologically speaking) to have a combined effect.","{""A"": ""This is Scientist 1's assumption, not necessarily required for a joint theory where each provides partial stress."", ""B"": ""This is a specific detail of Scientist 2's theory but not the most fundamental assumption for 'joint' causality."", ""D"": ""This would mean the asteroid wasn't a cause, contradicting the 'joint' hypothesis.""}",2026-06-27 08:05:52.098226+00
0aa71c4f-511c-44f9-aacf-1b20bdb97b7c,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,8,95,"Scientist 1 argues for a sudden impact, while Scientist 2 argues for prolonged volcanism. If fossil evidence shows that 80% of seafloor species went extinct in less than 100 years, how does this affect the two hypotheses?","{""A"": ""Weakens Scientist 1; strengthens Scientist 2."", ""B"": ""Strengthens Scientist 1; weakens Scientist 2."", ""C"": ""Weakens both Scientist 1 and Scientist 2."", ""D"": ""Strengthens both Scientist 1 and Scientist 2.""}",B,"An asteroid impact (Scientist 1) is a singular, catastrophic event that would cause a 'sudden and simultaneous' extinction of multiple species. Volcanic activity (Scientist 2) usually occurs in pulses over thousands or millions of years, which would more likely cause staggered or gradual extinctions. Thus, simultaneity supports Scientist 1.","{""A"": ""Incorrect; the suddenness is the opposite of what Scientist 2's gradual model predicts."", ""C"": ""Incorrect; it strongly supports Scientist 1."", ""D"": ""Incorrect; it is difficult for Scientist 2 to explain a 100-year total collapse solely via 1-million-year volcanism.""}",2026-06-27 08:05:52.098226+00
2edacd79-ed39-4ad8-8d6c-57b1fe75d312,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,7,75,"Scientist 1’s hypothesis (impact) was initially criticized for lacking a specific location for the event. Which piece of evidence, if true, most effectively countered this criticism?","{""A"": ""The discovery of the 180-km Chicxulub crater in Mexico."", ""B"": ""The discovery of extensive basalt flows in the Deccan Plateau."", ""C"": ""The discovery of a high frequency of earthquakes in the geological record."", ""D"": ""The discovery of new species of dinosaurs in late Cretaceous layers.""}",A,Scientist 1's theory was purely hypothetical (based on iridium) until the physical evidence of a massive crater of the correct age was found. The Chicxulub crater provided the 'smoking gun' for the impact hypothesis.,"{""B"": ""This supports the volcanism theory (Scientist 2)."", ""C"": ""Earthquakes occur for many reasons and don't pinpoint an impact site."", ""D"": ""This would suggest dinosaurs weren't going extinct, which is irrelevant to the crater location.""}",2026-06-27 08:05:52.098226+00
d78a3d17-079f-48cd-836f-678a500f04fc,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,6,65,Scientist 1: The extinction was caused by an asteroid impact dust cloud. \nScientist 2: The extinction was caused by volcanic ash and sulfate aerosols.\n\nWhich scientist would agree that a reduction in solar radiation reaching the Earth's surface was a factor in the extinction?,"{""A"": ""Scientist 1 only."", ""B"": ""Scientist 2 only."", ""C"": ""Both Scientist 1 and Scientist 2."", ""D"": ""Neither Scientist 1 nor Scientist 2.""}",C,"Scientist 1's impact causes massive wildfires and dust/sulfate aerosols that block sunlight. Scientist 2's volcanoes release huge amounts of ash and sulfur dioxide (SO2). Both ash and dust/sulfates block incoming solar radiation, leading to a reduction in the sunlight reaching the surface.","{""A"": ""Incorrect; Scientist 2 also relies on aerosols blocking sunlight."", ""B"": ""Incorrect; Scientist 1 also relies on dust/soot blocking sunlight."", ""D"": ""Incorrect; both mechanisms include components that block sunlight.""}",2026-06-27 08:05:52.098226+00
